week,k,scenario,posterior_value
2023-11-04,0.05,A-2023-08-14,0.14814814814814814
2023-11-04,0.05,B-2023-08-14,0.16296296296296298
2023-11-04,0.05,C-2023-08-14,0.18888888888888888
2023-11-04,0.05,D-2023-08-14,0.16666666666666666
2023-11-04,0.05,E-2023-08-14,0.2
2023-11-04,0.05,F-2023-08-14,0.13333333333333333
2023-11-11,0.05,A-2023-08-14,0.17037037037037037
2023-11-11,0.05,B-2023-08-14,0.1814814814814815
2023-11-11,0.05,C-2023-08-14,0.17777777777777778
2023-11-11,0.05,D-2023-08-14,0.16296296296296298
2023-11-11,0.05,E-2023-08-14,0.14444444444444443
2023-11-11,0.05,F-2023-08-14,0.16296296296296298
2023-11-18,0.05,A-2023-08-14,0.1814814814814815
2023-11-18,0.05,B-2023-08-14,0.2037037037037037
2023-11-18,0.05,C-2023-08-14,0.15555555555555556
2023-11-18,0.05,D-2023-08-14,0.17407407407407408
2023-11-18,0.05,E-2023-08-14,0.11481481481481481
2023-11-18,0.05,F-2023-08-14,0.17037037037037037
2023-11-25,0.05,A-2023-08-14,0.16296296296296298
2023-11-25,0.05,B-2023-08-14,0.2074074074074074
2023-11-25,0.05,C-2023-08-14,0.15925925925925927
2023-11-25,0.05,D-2023-08-14,0.1925925925925926
2023-11-25,0.05,E-2023-08-14,0.11851851851851852
2023-11-25,0.05,F-2023-08-14,0.15925925925925927
2023-12-02,0.05,A-2023-08-14,0.17037037037037037
2023-12-02,0.05,B-2023-08-14,0.2074074074074074
2023-12-02,0.05,C-2023-08-14,0.14074074074074075
2023-12-02,0.05,D-2023-08-14,0.2037037037037037
2023-12-02,0.05,E-2023-08-14,0.11851851851851852
2023-12-02,0.05,F-2023-08-14,0.15925925925925927
2023-12-09,0.05,A-2023-08-14,0.17037037037037037
2023-12-09,0.05,B-2023-08-14,0.23703703703703705
2023-12-09,0.05,C-2023-08-14,0.12962962962962962
2023-12-09,0.05,D-2023-08-14,0.1925925925925926
2023-12-09,0.05,E-2023-08-14,0.1037037037037037
2023-12-09,0.05,F-2023-08-14,0.16666666666666666
2023-12-16,0.05,A-2023-08-14,0.17037037037037037
2023-12-16,0.05,B-2023-08-14,0.24074074074074073
2023-12-16,0.05,C-2023-08-14,0.1259259259259259
2023-12-16,0.05,D-2023-08-14,0.2111111111111111
2023-12-16,0.05,E-2023-08-14,0.0962962962962963
2023-12-16,0.05,F-2023-08-14,0.15555555555555556
2023-12-23,0.05,A-2023-08-14,0.17407407407407408
2023-12-23,0.05,B-2023-08-14,0.23333333333333334
2023-12-23,0.05,C-2023-08-14,0.1
2023-12-23,0.05,D-2023-08-14,0.22962962962962963
2023-12-23,0.05,E-2023-08-14,0.07407407407407407
2023-12-23,0.05,F-2023-08-14,0.18888888888888888
2023-12-30,0.05,A-2023-08-14,0.13703703703703704
2023-12-30,0.05,B-2023-08-14,0.2037037037037037
2023-12-30,0.05,C-2023-08-14,0.10740740740740741
2023-12-30,0.05,D-2023-08-14,0.2
2023-12-30,0.05,E-2023-08-14,0.1
2023-12-30,0.05,F-2023-08-14,0.2518518518518518
2024-01-06,0.05,A-2023-08-14,0.13333333333333333
2024-01-06,0.05,B-2023-08-14,0.16296296296296298
2024-01-06,0.05,C-2023-08-14,0.12962962962962962
2024-01-06,0.05,D-2023-08-14,0.18888888888888888
2024-01-06,0.05,E-2023-08-14,0.12222222222222222
2024-01-06,0.05,F-2023-08-14,0.26296296296296295
2024-01-13,0.05,A-2023-08-14,0.1814814814814815
2024-01-13,0.05,B-2023-08-14,0.16666666666666666
2024-01-13,0.05,C-2023-08-14,0.1
2024-01-13,0.05,D-2023-08-14,0.2074074074074074
2024-01-13,0.05,E-2023-08-14,0.08888888888888889
2024-01-13,0.05,F-2023-08-14,0.25555555555555554
2024-01-20,0.05,A-2023-08-14,0.2074074074074074
2024-01-20,0.05,B-2023-08-14,0.16666666666666666
2024-01-20,0.05,C-2023-08-14,0.05925925925925926
2024-01-20,0.05,D-2023-08-14,0.2222222222222222
2024-01-20,0.05,E-2023-08-14,0.1037037037037037
2024-01-20,0.05,F-2023-08-14,0.24074074074074073
2024-01-27,0.05,A-2023-08-14,0.18518518518518517
2024-01-27,0.05,B-2023-08-14,0.2111111111111111
2024-01-27,0.05,C-2023-08-14,0.04814814814814815
2024-01-27,0.05,D-2023-08-14,0.3111111111111111
2024-01-27,0.05,E-2023-08-14,0.07777777777777778
2024-01-27,0.05,F-2023-08-14,0.16666666666666666
2024-02-03,0.05,A-2023-08-14,0.1814814814814815
2024-02-03,0.05,B-2023-08-14,0.25555555555555554
2024-02-03,0.05,C-2023-08-14,0.040740740740740744
2024-02-03,0.05,D-2023-08-14,0.3111111111111111
2024-02-03,0.05,E-2023-08-14,0.06666666666666667
2024-02-03,0.05,F-2023-08-14,0.14444444444444443
2024-02-10,0.05,A-2023-08-14,0.17037037037037037
2024-02-10,0.05,B-2023-08-14,0.3037037037037037
2024-02-10,0.05,C-2023-08-14,0.04814814814814815
2024-02-10,0.05,D-2023-08-14,0.2814814814814815
2024-02-10,0.05,E-2023-08-14,0.05555555555555555
2024-02-10,0.05,F-2023-08-14,0.14074074074074075
2024-02-17,0.05,A-2023-08-14,0.15925925925925927
2024-02-17,0.05,B-2023-08-14,0.34814814814814815
2024-02-17,0.05,C-2023-08-14,0.04814814814814815
2024-02-17,0.05,D-2023-08-14,0.25925925925925924
2024-02-17,0.05,E-2023-08-14,0.04814814814814815
2024-02-17,0.05,F-2023-08-14,0.13703703703703704
2024-02-24,0.05,A-2023-08-14,0.16666666666666666
2024-02-24,0.05,B-2023-08-14,0.36666666666666664
2024-02-24,0.05,C-2023-08-14,0.04814814814814815
2024-02-24,0.05,D-2023-08-14,0.24074074074074073
2024-02-24,0.05,E-2023-08-14,0.04814814814814815
2024-02-24,0.05,F-2023-08-14,0.12962962962962962
2024-03-02,0.05,A-2023-08-14,0.16666666666666666
2024-03-02,0.05,B-2023-08-14,0.362962962962963
2024-03-02,0.05,C-2023-08-14,0.044444444444444446
2024-03-02,0.05,D-2023-08-14,0.2518518518518518
2024-03-02,0.05,E-2023-08-14,0.044444444444444446
2024-03-02,0.05,F-2023-08-14,0.12962962962962962
2024-03-09,0.05,A-2023-08-14,0.17407407407407408
2024-03-09,0.05,B-2023-08-14,0.36666666666666664
2024-03-09,0.05,C-2023-08-14,0.05555555555555555
2024-03-09,0.05,D-2023-08-14,0.23333333333333334
2024-03-09,0.05,E-2023-08-14,0.05185185185185185
2024-03-09,0.05,F-2023-08-14,0.11851851851851852
2024-03-16,0.05,A-2023-08-14,0.1814814814814815
2024-03-16,0.05,B-2023-08-14,0.3592592592592593
2024-03-16,0.05,C-2023-08-14,0.05925925925925926
2024-03-16,0.05,D-2023-08-14,0.22962962962962963
2024-03-16,0.05,E-2023-08-14,0.05555555555555555
2024-03-16,0.05,F-2023-08-14,0.11481481481481481
2024-03-23,0.05,A-2023-08-14,0.17407407407407408
2024-03-23,0.05,B-2023-08-14,0.35555555555555557
2024-03-23,0.05,C-2023-08-14,0.06666666666666667
2024-03-23,0.05,D-2023-08-14,0.22962962962962963
2024-03-23,0.05,E-2023-08-14,0.05555555555555555
2024-03-23,0.05,F-2023-08-14,0.11851851851851852
2024-03-30,0.05,A-2023-08-14,0.17777777777777778
2024-03-30,0.05,B-2023-08-14,0.34814814814814815
2024-03-30,0.05,C-2023-08-14,0.06666666666666667
2024-03-30,0.05,D-2023-08-14,0.23703703703703705
2024-03-30,0.05,E-2023-08-14,0.05555555555555555
2024-03-30,0.05,F-2023-08-14,0.11481481481481481
2024-04-06,0.05,A-2023-08-14,0.1814814814814815
2024-04-06,0.05,B-2023-08-14,0.34814814814814815
2024-04-06,0.05,C-2023-08-14,0.06666666666666667
2024-04-06,0.05,D-2023-08-14,0.22962962962962963
2024-04-06,0.05,E-2023-08-14,0.05925925925925926
2024-04-06,0.05,F-2023-08-14,0.11481481481481481
2024-04-13,0.05,A-2023-08-14,0.1814814814814815
2024-04-13,0.05,B-2023-08-14,0.34814814814814815
2024-04-13,0.05,C-2023-08-14,0.06666666666666667
2024-04-13,0.05,D-2023-08-14,0.22592592592592592
2024-04-13,0.05,E-2023-08-14,0.06296296296296296
2024-04-13,0.05,F-2023-08-14,0.11481481481481481
2024-04-20,0.05,A-2023-08-14,0.17777777777777778
2024-04-20,0.05,B-2023-08-14,0.34814814814814815
2024-04-20,0.05,C-2023-08-14,0.06666666666666667
2024-04-20,0.05,D-2023-08-14,0.22592592592592592
2024-04-20,0.05,E-2023-08-14,0.06666666666666667
2024-04-20,0.05,F-2023-08-14,0.11481481481481481
2023-11-04,0.15,A-2023-08-14,0.15308641975308643
2023-11-04,0.15,B-2023-08-14,0.1728395061728395
2023-11-04,0.15,C-2023-08-14,0.1617283950617284
2023-11-04,0.15,D-2023-08-14,0.14814814814814814
2023-11-04,0.15,E-2023-08-14,0.2
2023-11-04,0.15,F-2023-08-14,0.16419753086419753
2023-11-11,0.15,A-2023-08-14,0.16049382716049382
2023-11-11,0.15,B-2023-08-14,0.1814814814814815
2023-11-11,0.15,C-2023-08-14,0.15679012345679014
2023-11-11,0.15,D-2023-08-14,0.1654320987654321
2023-11-11,0.15,E-2023-08-14,0.1765432098765432
2023-11-11,0.15,F-2023-08-14,0.15925925925925927
2023-11-18,0.15,A-2023-08-14,0.14320987654320988
2023-11-18,0.15,B-2023-08-14,0.2
2023-11-18,0.15,C-2023-08-14,0.15555555555555556
2023-11-18,0.15,D-2023-08-14,0.17530864197530865
2023-11-18,0.15,E-2023-08-14,0.1617283950617284
2023-11-18,0.15,F-2023-08-14,0.16419753086419753
2023-11-25,0.15,A-2023-08-14,0.12345679012345678
2023-11-25,0.15,B-2023-08-14,0.22592592592592592
2023-11-25,0.15,C-2023-08-14,0.1382716049382716
2023-11-25,0.15,D-2023-08-14,0.19135802469135801
2023-11-25,0.15,E-2023-08-14,0.145679012345679
2023-11-25,0.15,F-2023-08-14,0.17530864197530865
2023-12-02,0.15,A-2023-08-14,0.12345679012345678
2023-12-02,0.15,B-2023-08-14,0.2271604938271605
2023-12-02,0.15,C-2023-08-14,0.11481481481481481
2023-12-02,0.15,D-2023-08-14,0.19753086419753085
2023-12-02,0.15,E-2023-08-14,0.13950617283950617
2023-12-02,0.15,F-2023-08-14,0.19753086419753085
2023-12-09,0.15,A-2023-08-14,0.12839506172839507
2023-12-09,0.15,B-2023-08-14,0.2222222222222222
2023-12-09,0.15,C-2023-08-14,0.11728395061728394
2023-12-09,0.15,D-2023-08-14,0.19753086419753085
2023-12-09,0.15,E-2023-08-14,0.13950617283950617
2023-12-09,0.15,F-2023-08-14,0.19506172839506172
2023-12-16,0.15,A-2023-08-14,0.1308641975308642
2023-12-16,0.15,B-2023-08-14,0.2271604938271605
2023-12-16,0.15,C-2023-08-14,0.11481481481481481
2023-12-16,0.15,D-2023-08-14,0.2123456790123457
2023-12-16,0.15,E-2023-08-14,0.12839506172839507
2023-12-16,0.15,F-2023-08-14,0.18641975308641975
2023-12-23,0.15,A-2023-08-14,0.1308641975308642
2023-12-23,0.15,B-2023-08-14,0.2074074074074074
2023-12-23,0.15,C-2023-08-14,0.1259259259259259
2023-12-23,0.15,D-2023-08-14,0.21975308641975308
2023-12-23,0.15,E-2023-08-14,0.10617283950617284
2023-12-23,0.15,F-2023-08-14,0.20987654320987653
2023-12-30,0.15,A-2023-08-14,0.14320987654320988
2023-12-30,0.15,B-2023-08-14,0.16666666666666666
2023-12-30,0.15,C-2023-08-14,0.11851851851851852
2023-12-30,0.15,D-2023-08-14,0.19506172839506172
2023-12-30,0.15,E-2023-08-14,0.1037037037037037
2023-12-30,0.15,F-2023-08-14,0.27283950617283953
2024-01-06,0.15,A-2023-08-14,0.15555555555555556
2024-01-06,0.15,B-2023-08-14,0.14814814814814814
2024-01-06,0.15,C-2023-08-14,0.13580246913580246
2024-01-06,0.15,D-2023-08-14,0.1925925925925926
2024-01-06,0.15,E-2023-08-14,0.10987654320987654
2024-01-06,0.15,F-2023-08-14,0.2580246913580247
2024-01-13,0.15,A-2023-08-14,0.19506172839506172
2024-01-13,0.15,B-2023-08-14,0.14074074074074075
2024-01-13,0.15,C-2023-08-14,0.10246913580246914
2024-01-13,0.15,D-2023-08-14,0.2123456790123457
2024-01-13,0.15,E-2023-08-14,0.10123456790123457
2024-01-13,0.15,F-2023-08-14,0.24814814814814815
2024-01-20,0.15,A-2023-08-14,0.19506172839506172
2024-01-20,0.15,B-2023-08-14,0.16296296296296298
2024-01-20,0.15,C-2023-08-14,0.09876543209876543
2024-01-20,0.15,D-2023-08-14,0.22469135802469137
2024-01-20,0.15,E-2023-08-14,0.09259259259259259
2024-01-20,0.15,F-2023-08-14,0.22592592592592592
2024-01-27,0.15,A-2023-08-14,0.1728395061728395
2024-01-27,0.15,B-2023-08-14,0.21728395061728395
2024-01-27,0.15,C-2023-08-14,0.07160493827160494
2024-01-27,0.15,D-2023-08-14,0.2654320987654321
2024-01-27,0.15,E-2023-08-14,0.07654320987654321
2024-01-27,0.15,F-2023-08-14,0.1962962962962963
2024-02-03,0.15,A-2023-08-14,0.16419753086419753
2024-02-03,0.15,B-2023-08-14,0.25555555555555554
2024-02-03,0.15,C-2023-08-14,0.06296296296296296
2024-02-03,0.15,D-2023-08-14,0.2851851851851852
2024-02-03,0.15,E-2023-08-14,0.06172839506172839
2024-02-03,0.15,F-2023-08-14,0.17037037037037037
2024-02-10,0.15,A-2023-08-14,0.16296296296296298
2024-02-10,0.15,B-2023-08-14,0.29012345679012347
2024-02-10,0.15,C-2023-08-14,0.05802469135802469
2024-02-10,0.15,D-2023-08-14,0.27283950617283953
2024-02-10,0.15,E-2023-08-14,0.05802469135802469
2024-02-10,0.15,F-2023-08-14,0.1580246913580247
2024-02-17,0.15,A-2023-08-14,0.16419753086419753
2024-02-17,0.15,B-2023-08-14,0.32098765432098764
2024-02-17,0.15,C-2023-08-14,0.05925925925925926
2024-02-17,0.15,D-2023-08-14,0.254320987654321
2024-02-17,0.15,E-2023-08-14,0.056790123456790124
2024-02-17,0.15,F-2023-08-14,0.14444444444444443
2024-02-24,0.15,A-2023-08-14,0.16419753086419753
2024-02-24,0.15,B-2023-08-14,0.34074074074074073
2024-02-24,0.15,C-2023-08-14,0.06172839506172839
2024-02-24,0.15,D-2023-08-14,0.23209876543209876
2024-02-24,0.15,E-2023-08-14,0.05555555555555555
2024-02-24,0.15,F-2023-08-14,0.145679012345679
2024-03-02,0.15,A-2023-08-14,0.16049382716049382
2024-03-02,0.15,B-2023-08-14,0.3493827160493827
2024-03-02,0.15,C-2023-08-14,0.06419753086419754
2024-03-02,0.15,D-2023-08-14,0.2271604938271605
2024-03-02,0.15,E-2023-08-14,0.056790123456790124
2024-03-02,0.15,F-2023-08-14,0.1419753086419753
2024-03-09,0.15,A-2023-08-14,0.15555555555555556
2024-03-09,0.15,B-2023-08-14,0.34814814814814815
2024-03-09,0.15,C-2023-08-14,0.07037037037037037
2024-03-09,0.15,D-2023-08-14,0.22839506172839505
2024-03-09,0.15,E-2023-08-14,0.05925925925925926
2024-03-09,0.15,F-2023-08-14,0.1382716049382716
2024-03-16,0.15,A-2023-08-14,0.16296296296296298
2024-03-16,0.15,B-2023-08-14,0.345679012345679
2024-03-16,0.15,C-2023-08-14,0.0691358024691358
2024-03-16,0.15,D-2023-08-14,0.2234567901234568
2024-03-16,0.15,E-2023-08-14,0.06172839506172839
2024-03-16,0.15,F-2023-08-14,0.13703703703703704
2024-03-23,0.15,A-2023-08-14,0.15925925925925927
2024-03-23,0.15,B-2023-08-14,0.3469135802469136
2024-03-23,0.15,C-2023-08-14,0.06666666666666667
2024-03-23,0.15,D-2023-08-14,0.2271604938271605
2024-03-23,0.15,E-2023-08-14,0.06172839506172839
2024-03-23,0.15,F-2023-08-14,0.1382716049382716
2024-03-30,0.15,A-2023-08-14,0.15925925925925927
2024-03-30,0.15,B-2023-08-14,0.34814814814814815
2024-03-30,0.15,C-2023-08-14,0.06172839506172839
2024-03-30,0.15,D-2023-08-14,0.22839506172839505
2024-03-30,0.15,E-2023-08-14,0.06049382716049383
2024-03-30,0.15,F-2023-08-14,0.1419753086419753
2024-04-06,0.15,A-2023-08-14,0.1580246913580247
2024-04-06,0.15,B-2023-08-14,0.34814814814814815
2024-04-06,0.15,C-2023-08-14,0.06172839506172839
2024-04-06,0.15,D-2023-08-14,0.2308641975308642
2024-04-06,0.15,E-2023-08-14,0.06172839506172839
2024-04-06,0.15,F-2023-08-14,0.13950617283950617
2024-04-13,0.15,A-2023-08-14,0.1580246913580247
2024-04-13,0.15,B-2023-08-14,0.3493827160493827
2024-04-13,0.15,C-2023-08-14,0.05925925925925926
2024-04-13,0.15,D-2023-08-14,0.2308641975308642
2024-04-13,0.15,E-2023-08-14,0.06049382716049383
2024-04-13,0.15,F-2023-08-14,0.1419753086419753
2024-04-20,0.15,A-2023-08-14,0.16296296296296298
2024-04-20,0.15,B-2023-08-14,0.3432098765432099
2024-04-20,0.15,C-2023-08-14,0.05802469135802469
2024-04-20,0.15,D-2023-08-14,0.23209876543209876
2024-04-20,0.15,E-2023-08-14,0.06049382716049383
2024-04-20,0.15,F-2023-08-14,0.14320987654320988
2023-11-04,0.25,A-2023-08-14,0.16444444444444445
2023-11-04,0.25,B-2023-08-14,0.16518518518518518
2023-11-04,0.25,C-2023-08-14,0.1562962962962963
2023-11-04,0.25,D-2023-08-14,0.16814814814814816
2023-11-04,0.25,E-2023-08-14,0.18888888888888888
2023-11-04,0.25,F-2023-08-14,0.15703703703703703
2023-11-11,0.25,A-2023-08-14,0.1437037037037037
2023-11-11,0.25,B-2023-08-14,0.1837037037037037
2023-11-11,0.25,C-2023-08-14,0.14074074074074075
2023-11-11,0.25,D-2023-08-14,0.19185185185185186
2023-11-11,0.25,E-2023-08-14,0.16962962962962963
2023-11-11,0.25,F-2023-08-14,0.17037037037037037
2023-11-18,0.25,A-2023-08-14,0.13333333333333333
2023-11-18,0.25,B-2023-08-14,0.1948148148148148
2023-11-18,0.25,C-2023-08-14,0.1362962962962963
2023-11-18,0.25,D-2023-08-14,0.2
2023-11-18,0.25,E-2023-08-14,0.15259259259259259
2023-11-18,0.25,F-2023-08-14,0.18296296296296297
2023-11-25,0.25,A-2023-08-14,0.1237037037037037
2023-11-25,0.25,B-2023-08-14,0.21259259259259258
2023-11-25,0.25,C-2023-08-14,0.12814814814814815
2023-11-25,0.25,D-2023-08-14,0.20222222222222222
2023-11-25,0.25,E-2023-08-14,0.14444444444444443
2023-11-25,0.25,F-2023-08-14,0.18888888888888888
2023-12-02,0.25,A-2023-08-14,0.12518518518518518
2023-12-02,0.25,B-2023-08-14,0.2162962962962963
2023-12-02,0.25,C-2023-08-14,0.12148148148148148
2023-12-02,0.25,D-2023-08-14,0.20074074074074075
2023-12-02,0.25,E-2023-08-14,0.13703703703703704
2023-12-02,0.25,F-2023-08-14,0.19925925925925925
2023-12-09,0.25,A-2023-08-14,0.12296296296296297
2023-12-09,0.25,B-2023-08-14,0.20814814814814814
2023-12-09,0.25,C-2023-08-14,0.12666666666666668
2023-12-09,0.25,D-2023-08-14,0.2051851851851852
2023-12-09,0.25,E-2023-08-14,0.1362962962962963
2023-12-09,0.25,F-2023-08-14,0.20074074074074075
2023-12-16,0.25,A-2023-08-14,0.12666666666666668
2023-12-16,0.25,B-2023-08-14,0.20592592592592593
2023-12-16,0.25,C-2023-08-14,0.1237037037037037
2023-12-16,0.25,D-2023-08-14,0.21037037037037037
2023-12-16,0.25,E-2023-08-14,0.12962962962962962
2023-12-16,0.25,F-2023-08-14,0.2037037037037037
2023-12-23,0.25,A-2023-08-14,0.13555555555555557
2023-12-23,0.25,B-2023-08-14,0.19185185185185186
2023-12-23,0.25,C-2023-08-14,0.12222222222222222
2023-12-23,0.25,D-2023-08-14,0.21925925925925926
2023-12-23,0.25,E-2023-08-14,0.12074074074074075
2023-12-23,0.25,F-2023-08-14,0.21037037037037037
2023-12-30,0.25,A-2023-08-14,0.13925925925925925
2023-12-30,0.25,B-2023-08-14,0.17185185185185184
2023-12-30,0.25,C-2023-08-14,0.13555555555555557
2023-12-30,0.25,D-2023-08-14,0.20592592592592593
2023-12-30,0.25,E-2023-08-14,0.10148148148148148
2023-12-30,0.25,F-2023-08-14,0.24592592592592594
2024-01-06,0.25,A-2023-08-14,0.15851851851851853
2024-01-06,0.25,B-2023-08-14,0.1511111111111111
2024-01-06,0.25,C-2023-08-14,0.14814814814814814
2024-01-06,0.25,D-2023-08-14,0.20444444444444446
2024-01-06,0.25,E-2023-08-14,0.1
2024-01-06,0.25,F-2023-08-14,0.23777777777777778
2024-01-13,0.25,A-2023-08-14,0.1814814814814815
2024-01-13,0.25,B-2023-08-14,0.15185185185185185
2024-01-13,0.25,C-2023-08-14,0.11259259259259259
2024-01-13,0.25,D-2023-08-14,0.21703703703703703
2024-01-13,0.25,E-2023-08-14,0.0962962962962963
2024-01-13,0.25,F-2023-08-14,0.24074074074074073
2024-01-20,0.25,A-2023-08-14,0.1837037037037037
2024-01-20,0.25,B-2023-08-14,0.16444444444444445
2024-01-20,0.25,C-2023-08-14,0.10148148148148148
2024-01-20,0.25,D-2023-08-14,0.24
2024-01-20,0.25,E-2023-08-14,0.08814814814814814
2024-01-20,0.25,F-2023-08-14,0.2222222222222222
2024-01-27,0.25,A-2023-08-14,0.16814814814814816
