horizon,k_perc,round,mae_adaptive,mae_baseline,mae_flusight,mae_adaptive_baseline,mae_adaptive_flusight
0,5,6,0.024706127346398165,0.07635467980295567,0.025384984964139917,0.32357057105282755,0.9732575134986001
0,5,7,0.07339046207533452,0.2157394843962008,0.13727389787374616,0.34018094685233674,0.534627946114223
0,5,8,0.08239312624081921,0.2217391304347826,0.06384846104103802,0.3715768438311455,1.2904481157010468
0,5,9,0.11918223091217625,0.1828774062816616,0.12234042553191489,0.651705606151346,0.9741851918038755
0,5,10,0.20805816422401835,0.2560296846011132,0.19567346938775515,0.8126329747590281,1.0632926623880785
0,5,11,0.1949915254237288,0.19257744009351258,0.09731502045587367,1.012535660091047,2.003714580855947
0,5,12,0.14276678169361395,0.17641509433962263,0.053395569495263695,0.8092662491723572,2.673757074662865
0,5,13,0.14422529019815358,0.2510431154381085,0.16370348318893146,0.5745040645566339,0.8810154029019777
0,5,14,0.04690256999104806,0.18584563945388688,0.07216494845360824,0.2523737986474835,0.6499356127330946
0,5,15,0.019562281533055847,0.2672466113696136,0.19250354036010522,0.0731993623148335,0.10162037278099831
0,5,16,0.13600916011555098,0.3416809832165984,0.23807321263380468,0.3980589110788529,0.5712913208961278
0,5,17,0.0626680272402113,0.27779362815026154,0.16182249167855448,0.225592025481281,0.3872640112642412
0,5,18,0.2771538581345127,0.10682226211849193,0.2501010953977385,2.5945327559819087,1.1081673100781582
0,5,19,0.41066426596064026,0.27028971290301484,0.27473389613886406,1.5193484855562909,1.4947710192741208
0,5,20,0.34266016256364834,0.21709241465510506,0.07818722031519797,1.5784068877212172,4.382559722449199
0,5,21,0.11325518162618547,0.018798200514138816,0.1315586919063095,6.024788465310927,0.8608719042816342
0,5,22,0.24461974207290793,0.08244234337722012,,2.967161437340942,
0,5,23,0.25157423701308096,0.021782537665638046,0.1116830186966781,11.549353930875526,2.25257375694989
0,5,24,0.07730418745939388,0.02869880189467818,0.0875619856990356,2.6936381436093657,0.8828510093992227
0,5,25,0.02100671816252996,0.019705375932657355,0.0657762578917161,1.0660399595683894,0.31936627038151344
0,5,26,0.13804238533788366,0.06,0.16669533333333328,2.300706422298061,0.8281118767844953
0,5,27,0.03528168087787069,0.1385932184790958,0.017292933172391115,0.25457003787809623,2.040236929510568
0,5,28,0.09121433242766581,0.25288937809576223,0.11425134390894545,0.36068866598709204,0.7983655098215792
0,5,29,0.033067781689429844,0.23126374555912704,0.07607887570672799,0.14298731350857338,0.43465129291474947
0,5,30,0.22737952249770435,0.08705234159779614,0.07309458218549128,2.611986286919832,3.1107575376884427
0,5,31,0.2179070468497936,0.09048677034942436,0.04136128411193608,2.408164707485107,5.268382051680784
0,15,6,0.028921153904913708,0.07635467980295567,0.025384984964139917,0.378773822109515,1.1393015968206859
0,15,7,0.10890267007372449,0.2157394843962008,0.13727389787374616,0.5047878480775784,0.7933239440311127
0,15,8,0.1091375823502217,0.2217391304347826,0.06384846104103802,0.49218909687354884,1.7093220505357916
0,15,9,0.17436804456715638,0.1828774062816616,0.12234042553191489,0.9534695844198523,1.4252692338532782
0,15,10,0.26910312415219295,0.2560296846011132,0.19567346938775515,1.0510622023045797,1.3752662790422874
0,15,11,0.2753778619943016,0.19257744009351258,0.09731502045587367,1.4299590952116843,2.8297570169978883
0,15,12,0.21465182317206113,0.17641509433962263,0.053395569495263695,1.2167429548790631,4.020030598064905
0,15,13,0.20847443070467417,0.2510431154381085,0.16370348318893146,0.8304327738319154,1.2734880568428235
0,15,14,0.08344948171157444,0.18584563945388688,0.07216494845360824,0.44902577190830684,1.1563713894318175
0,15,15,0.07407243862033347,0.2672466113696136,0.19250354036010522,0.2771688600305135,0.3847848121742096
0,15,16,0.19006348812706492,0.3416809832165984,0.23807321263380468,0.5562600714204217,0.798340502169026
0,15,17,0.17751141226818823,0.27779362815026154,0.16182249167855448,0.6390046217048952,1.09695142144269
0,15,18,0.14299754490961045,0.10682226211849193,0.2501010953977385,1.3386492859605548,0.5717589708361728
0,15,19,0.34712336888810014,0.27028971290301484,0.27473389613886406,1.284264077829165,1.2634894119968614
0,15,20,0.37216623701273355,0.21709241465510506,0.07818722031519797,1.7143216984526817,4.759936924633093
0,15,21,0.22972188439488608,0.018798200514138816,0.1315586919063095,12.220418875844198,1.7461551271616795
0,15,22,0.31322171199453913,0.08244234337722012,,3.7992820092628072,
0,15,23,0.2253310037127628,0.021782537665638046,0.1116830186966781,10.344570828780085,2.0175941368915113
0,15,24,0.07671058985565879,0.02869880189467818,0.0875619856990356,2.67295443681514,0.8760718392034327
0,15,25,0.006596886609333765,0.019705375932657355,0.0657762578917161,0.3347759835629863,0.10029282328882046
0,15,26,0.14666791012338978,0.06,0.16669533333333328,2.444465168723163,0.8798561254867553
0,15,27,0.02280831338269169,0.1385932184790958,0.017292933172391115,0.16457019782776672,1.3189383868727433
0,15,28,0.09121433242766581,0.25288937809576223,0.11425134390894545,0.36068866598709204,0.7983655098215792
0,15,29,0.01003484050891226,0.23126374555912704,0.07607887570672799,0.04339132571190956,0.1319004837505089
0,15,30,0.2400741046831955,0.08705234159779614,0.07309458218549128,2.75781329113924,3.284430904522612
0,15,31,0.35242536578438705,0.09048677034942436,0.04136128411193608,3.894772290175224,8.520658227888138
0,25,6,0.049818193176582794,0.07635467980295567,0.025384984964139917,0.6524576267642779,1.962506310204967
0,25,7,0.07050453604051377,0.2157394843962008,0.13727389787374616,0.32680404441420535,0.5136048231496882
0,25,8,0.11066797611153098,0.2217391304347826,0.06384846104103802,0.4990908726598456,1.7332912071349715
0,25,9,0.1889303008859904,0.1828774062816616,0.12234042553191489,1.033098099581565,1.5442998507202692
0,25,10,0.28950948329142484,0.2560296846011132,0.19567346938775515,1.1307653006817244,1.479554096921132
0,25,11,0.30913208649912327,0.19257744009351258,0.09731502045587367,1.6052352048558418,3.1766122542130635
0,25,12,0.241279257905316,0.17641509433962263,0.053395569495263695,1.3676792159338769,4.518713072752563
0,25,13,0.21830129839199336,0.2510431154381085,0.16370348318893146,0.8695769171404057,1.3335165149787933
0,25,14,0.13220757350337906,0.18584563945388688,0.07216494845360824,0.7113837800654085,1.8320192328325384
0,25,15,0.13142341477989627,0.2672466113696136,0.19250354036010522,0.49176831132250365,0.6827064818343086
0,25,16,0.2521365101094027,0.3416809832165984,0.23807321263380468,0.7379295965955714,1.0590713139038856
0,25,17,0.27148074179743215,0.27779362815026154,0.16182249167855448,0.9772749058541592,1.6776452950477596
0,25,18,0.0023883197803358097,0.10682226211849193,0.2501010953977385,0.022357884330202454,0.00954941751269677
0,25,19,0.2706180105944674,0.27028971290301484,0.27473389613886406,1.001214614081781,0.9850186467624064
0,25,20,0.3507642726546274,0.21709241465510506,0.07818722031519797,1.6157371191982315,4.486209782629222
0,25,21,0.23842323696603063,0.018798200514138816,0.1315586919063095,12.683301084415168,1.8122955884649985
0,25,22,0.28273710346732356,0.08244234337722012,,3.429513183215113,
0,25,23,0.20113336976146975,0.021782537665638046,0.1116830186966781,9.233697783466141,1.8009306348329592
0,25,24,0.07161310341222721,0.02869880189467818,0.0875619856990356,2.495334253849354,0.81785609177906
0,25,25,0.04214075951788796,0.019705375932657355,0.0657762578917161,2.1385412621359263,0.6406682421377942
0,25,26,0.19216429575073526,0.06,0.16669533333333328,3.2027382625122547,1.1527874950552626
0,25,27,0.052331833644244444,0.1385932184790958,0.017292933172391115,0.3775930324623908,3.026197645162614
0,25,28,0.055568463278473486,0.25288937809576223,0.11425134390894545,0.21973427154948058,0.4863703250857138
0,25,29,0.0012197132431588354,0.23126374555912704,0.07607887570672799,0.005274122150923099,0.016032219611927977
0,25,30,0.23911608953442431,0.08705234159779614,0.07309458218549128,2.746808243702406,3.2713243907410563
0,25,31,0.3508610381741062,0.09048677034942436,0.04136128411193608,3.8774843749999994,8.482837167834797
0,50,6,0.06510442716008749,0.07635467980295567,0.025384984964139917,0.8526579815159845,2.5646825181128614
0,50,7,0.03114845529324245,0.2157394843962008,0.13727389787374616,0.14437994686238798,0.22690734200532697
0,50,8,0.052510253924688666,0.2217391304347826,0.06384846104103802,0.23681094907212535,0.8224200406480929
0,50,9,0.14670339155888792,0.1828774062816616,0.12234042553191489,0.802195276834473,1.1991407657856927
0,50,10,0.2345115027829313,0.2560296846011132,0.19567346938775515,0.9159543478260868,1.1984839003299574
0,50,11,0.25037624196376385,0.19257744009351258,0.09731502045587367,1.3001327769347493,2.5728427203824507
0,50,12,0.2654094843996451,0.17641509433962263,0.053395569495263695,1.5044601789498602,4.970627467943525
0,50,13,0.32330633884873783,0.2510431154381085,0.16370348318893146,1.2878518428379087,1.9749508840664525
0,50,14,0.30765057187006756,0.18584563945388688,0.07216494845360824,1.6554091490879648,4.263157924485222
0,50,15,0.3278510144290496,0.2672466113696136,0.19250354036010522,1.2267733265123333,1.7030908305154167
0,50,16,0.41802431610942253,0.3416809832165984,0.23807321263380468,1.2234345387739316,1.7558645573133502
0,50,17,0.44067332382310986,0.27779362815026154,0.16182249167855448,1.5863334474495037,2.723189584167737
0,50,18,0.23307759069433945,0.10682226211849193,0.2501010953977385,2.181919630533564,0.9319335060235286
0,50,19,0.058235342400231205,0.27028971290301484,0.27473389613886406,0.21545526751559047,0.21196999430604002
0,50,20,0.2355033431677011,0.21709241465510506,0.07818722031519797,1.0848068714968484,3.012043940407537
0,50,21,0.17777190705479987,0.018798200514138816,0.1315586919063095,9.456857688111748,1.351274510857872
0,50,22,0.220277259950369,0.08244234337722012,,2.6718946954537257,
0,50,23,0.160537946888625,0.021782537665638046,0.1116830186966781,7.37002957841196,1.4374427622218278
0,50,24,0.015610937860470391,0.02869880189467818,0.0875619856990356,0.5439578250604683,0.17828442029772662
0,50,25,0.10657105290984749,0.019705375932657355,0.0657762578917161,5.40822226757061,1.6202054711791245
0,50,26,0.24684498415282602,0.06,0.16669533333333328,4.114083069213767,1.480815204701748
0,50,27,0.16189741895279103,0.1385932184790958,0.017292933172391115,1.1681482018343503,9.362056589177536
0,50,28,0.06323627006840889,0.25288937809576223,0.11425134390894545,0.25005506575473113,0.5534838182630578
0,50,29,0.09017441496728745,0.23126374555912704,0.07607887570672799,0.38992023911604695,1.185275336019627
0,50,30,0.3067781381030882,0.08705234159779614,0.07309458218549128,3.5240653206145893,4.197002417013355
0,50,31,0.4174469804079983,0.09048677034942436,0.04136128411193608,4.613348214285714,10.092698748865272
0,75,6,0.16390621495757796,0.07635467980295567,0.025384984964139917,2.1466426862186014,6.45681749227427
0,75,7,0.19983717774762547,0.2157394843962008,0.13727389787374616,0.9262893081761004,1.4557551059810374
0,75,8,0.18021967816770193,0.2217391304347826,0.06384846104103802,0.8127554113445381,2.822615850550687
0,75,9,0.20224550713219347,0.1828774062816616,0.12234042553191489,1.1059075653156507,1.653137188732712
0,75,10,0.20151205936920216,0.2560296846011132,0.19567346938775515,0.7870652173913041,1.029838434406644
0,75,11,0.18467182933956755,0.19257744009351258,0.09731502045587367,0.9589484066767832,1.8976703542214717
0,75,12,0.16297026759299085,0.17641509433962263,0.053395569495263695,0.9237886826126754,3.052130900250941
0,75,13,0.2259696112562308,0.2510431154381085,0.16370348318893146,0.9001227174140164,1.380359213221123
0,75,14,0.20789614098289716,0.18584563945388688,0.07216494845360824,1.1186495502063236,2.880846525048718
0,75,15,0.26942646166295775,0.2672466113696136,0.19250354036010522,1.0081566994700986,1.399592242090495
0,75,16,0.38738153707695777,0.3416809832165984,0.23807321263380468,1.1337521141215778,1.6271529786629695
0,75,17,0.4557817218338017,0.27779362815026154,0.16182249167855448,1.6407205768854587,2.8165536020738715
0,75,18,0.3272416006939609,0.10682226211849193,0.2501010953977385,3.0634213712022893,1.3084372948209004
0,75,19,0.1191917724887414,0.27028971290301484,0.27473389613886406,0.44097783525897527,0.4338444369765571
0,75,20,0.05594816368627791,0.21709241465510506,0.07818722031519797,0.2577158846160646,0.7155666036052026
0,75,21,0.0450664442517374,0.018798200514138816,0.1315586919063095,2.3973807608787485,0.34255771016507064
0,75,22,0.013946231388555969,0.08244234337722012,,0.1691634519017019,
0,75,23,0.06645938303402767,0.021782537665638046,0.1116830186966781,3.0510395094538203,0.5950715140904804
0,75,24,0.13023564386038133,0.02869880189467818,0.0875619856990356,4.538016755484549,1.4873537051571883
0,75,25,0.2017235245800544,0.019705375932657355,0.0657762578917161,10.236979252232471,3.066813635280696
0,75,26,0.34861767230789703,0.06,0.16669533333333328,5.810294538464951,2.091346322279951
0,75,27,0.3049775046636673,0.1385932184790958,0.017292933172391115,2.200522565320665,17.635961558596463
0,75,28,0.2474512598415994,0.25288937809576223,0.11425134390894545,0.978496059047195,2.16584988303341
0,75,29,0.2776653696498054,0.23126374555912704,0.07607887570672799,1.2006437454279444,3.649703903619205
0,75,30,0.4460617274083627,0.08705234159779614,0.07309458218549128,5.124063514216319,6.102527903865665
0,75,31,0.5635790749343568,0.09048677034942436,0.04136128411193608,6.228303571428572,13.625763489574991
1,5,6,0.08367263247448202,0.2367706919945726,0.09176980811137751,0.3533910036314799,0.9117664534389321
1,5,7,0.10004151830976114,0.2819875776397516,0.1722982714241397,0.35477278519540845,0.5806298431369226
1,5,8,0.16397012771014935,0.36524822695035464,0.19293360685988162,0.4489279224685642,0.849878517169033
1,5,9,0.2460716282826694,0.40148423005565864,0.29276437847866404,0.6129048412401054,0.8405108215738839
1,5,10,0.2848185027766284,0.4140853302162478,0.29777907656341324,0.6878256291472282,0.9564758748789227
1,5,11,0.21441398698231015,0.3483490566037736,0.2034198113207547,0.6155147629011476,1.05404673020869
1,5,12,0.20847443070467417,0.39290681502086233,0.17915507649513213,0.5305950997403919,1.1636534938508354
1,5,13,0.16401294577158554,0.3998328225132349,0.24175048811118827,0.41020380653255784,0.6784389436109477
1,5,14,0.07737849671632618,0.4088610155775845,0.2204727898037629,0.18925378984106894,0.35096619762102516
1,5,15,0.16410500473343487,0.5213426721289811,0.4157324567199683,0.314773782209861,0.3947370528348566
1,5,16,0.18353697834801713,0.5262482168330955,0.4040038040893961,0.3487650361126593,0.45429517368456485
1,5,17,0.22336610539831553,0.19801457387263702,0.060429050579907606,1.1280286144088798,3.696336501314879
1,5,18,0.6555970128419593,0.37080635668040024,0.659767183310444,1.7680306743150616,0.9936793302638053
1,5,19,0.7025366354103366,0.5173814545738614,0.5265799546910398,1.357869767460021,1.334149978843262
1,5,20,0.5029080976863753,0.25160668380462725,0.01683953878155039,1.9987867177522352,29.864719230752787
1,5,21,0.37476378235277447,0.12061500397631882,0.18978978426364745,3.1071074907592298,1.974625682866942
1,5,22,0.43216924543834967,0.11181702668360864,,3.8649681381816046,
1,5,23,0.2335686553539574,0.045602303334262094,0.18609310857248992,5.121860920969572,1.2551171676675714
1,5,24,0.0756344146321667,0.05949875645685862,0.1349244308398699,1.271193200264744,0.5605687136225953
1,5,25,0.100492424953964,0.015238095238095238,0.1253071428571429,6.594815387603887,0.8019688476061652
1,5,26,0.10270421470380119,0.08306814440908591,0.12628130143750682,1.2363850840102248,0.8132970878085756
1,5,27,0.08303813671997924,0.42762795817281235,0.21301795542102367,0.19418313310193344,0.38981754639348043
1,5,28,0.1068874132972424,0.5405176789037388,0.2586631577540823,0.1977500782472613,0.41323014156837523
1,5,29,0.201020100810428,0.33663911845730027,0.0073461891643709825,0.597138270001517,27.363861222819512
1,5,30,0.3903553417667097,0.19551605736214905,0.0862452029892951,1.996538530048533,4.526110766011662
1,5,31,0.1942699519721658,0.3644174879959565,0.10534938826153663,0.5330972260428988,1.844053916002608
1,15,6,0.07668772109890713,0.2367706919945726,0.09176980811137751,0.32389026045784847,0.8356530614713085
1,15,7,0.1568701131315333,0.2819875776397516,0.1722982714241397,0.5563015025149087,0.9104566855773757
1,15,8,0.18601191805132755,0.36524822695035464,0.19293360685988162,0.5092753484512075,0.9641239858560207
1,15,9,0.3020654916512059,0.40148423005565864,0.29276437847866404,0.7523719963031422,1.0317699619771867
1,15,10,0.35244295214941845,0.4140853302162478,0.29777907656341324,0.8511360495803175,1.1835719158540823
1,15,11,0.28969229823197645,0.3483490566037736,0.2034198113207547,0.8316149928934192,1.424110544351977
1,15,12,0.2541836122322906,0.39290681502086233,0.17915507649513213,0.646931034318644,1.418791011703188
1,15,13,0.1738493993136514,0.3998328225132349,0.24175048811118827,0.4348052223949093,0.7191273973092988
1,15,14,0.1116826170570138,0.4088610155775845,0.2204727898037629,0.273155455770816,0.506559640109873
1,15,15,0.23180378184836928,0.5213426721289811,0.4157324567199683,0.4446284454364031,0.557579226979887
1,15,16,0.2834018069424632,0.5262482168330955,0.4040038040893961,0.5385325743200507,0.7014830159365364
1,15,17,0.04871158517266871,0.19801457387263702,0.060429050579907606,0.246,0.8060954905828869
1,15,18,0.4643053546507324,0.37080635668040024,0.659767183310444,1.2521504723041181,0.7037412081047083
1,15,19,0.6253722171741339,0.5173814545738614,0.5265799546910398,1.2087256155890214,1.1876111340794553
1,15,20,0.49714684171858303,0.25160668380462725,0.01683953878155039,1.9758888523987617,29.522592522739597
1,15,21,0.49517722910523554,0.12061500397631882,0.18978978426364745,4.105436411563334,2.609082628058408
1,15,22,0.4731951125413208,0.11181702668360864,,4.231869926932039,
1,15,23,0.23022208465631464,0.045602303334262094,0.18609310857248992,5.048474919540815,1.237133854242834
1,15,24,0.08466641975360155,0.05949875645685862,0.1349244308398699,1.4229947783024928,0.627509927050089
1,15,25,0.11477245711016769,0.015238095238095238,0.1253071428571429,7.531942497854755,0.9159290882644628
1,15,26,0.12600139749346273,0.08306814440908591,0.12628130143750682,1.516843771939136,0.9977834886015757
1,15,27,0.09958225077143622,0.42762795817281235,0.21301795542102367,0.23287123507297244,0.46748289633432477
1,15,28,0.10128360652855431,0.5405176789037388,0.2586631577540823,0.18738259724265555,0.39156564625584306
1,15,29,0.213591813260225,0.33663911845730027,0.0073461891643709825,0.6344830459366749,29.075185580048128
1,15,30,0.3949151686527974,0.19551605736214905,0.0862452029892951,2.0198605371900826,4.578981264637002
1,15,31,0.3573730098559515,0.3644174879959565,0.10534938826153663,0.9806692094313454,3.3922646894612245
1,25,6,0.0010607711669595235,0.2367706919945726,0.09176980811137751,0.004480162464465151,0.011559043096963938
1,25,7,0.11769794705010735,0.2819875776397516,0.1722982714241397,0.41738699284289166,0.6831057913539659
1,25,8,0.18928984794553952,0.36524822695035464,0.19293360685988162,0.5182498749576907,0.9811139232109604
1,25,9,0.3153062536241953,0.40148423005565864,0.29276437847866404,0.785351528204442,1.0769966457759275
1,25,10,0.3696488778602619,0.4140853302162478,0.29777907656341324,0.8926876923343798,1.2413527576426067
1,25,11,0.3159108787086922,0.3483490566037736,0.2034198113207547,0.9068802476133074,1.552999566057803
1,25,12,0.26660178476211754,0.39290681502086233,0.17915507649513213,0.6785369318370355,1.4881062260569629
1,25,13,0.18462251524755915,0.3998328225132349,0.24175048811118827,0.46174927332647375,0.7636903515274217
1,25,14,0.15454203756089369,0.4088610155775845,0.2204727898037629,0.3779818365479948,0.7009574183664458
1,25,15,0.2625941588476279,0.5213426721289811,0.4157324567199683,0.5036882129277567,0.6316421886312036
1,25,16,0.31525154541131717,0.5262482168330955,0.4040038040893961,0.5990548477455498,0.7803182599279678
1,25,17,0.07364712833476714,0.19801457387263702,0.060429050579907606,0.37192781770768535,1.2187371409613788
1,25,18,0.3135085580742953,0.37080635668040024,0.659767183310444,0.8454778415368693,0.47518058794806456
1,25,19,0.5416579187778455,0.5173814545738614,0.5265799546910398,1.046921790468851,1.0286337600823647
1,25,20,0.43101042081070834,0.25160668380462725,0.01683953878155039,1.7130324770918575,25.595144047705674
1,25,21,0.4831178417004828,0.12061500397631882,0.18978978426364745,4.005453930054479,2.5455418666231115
1,25,22,0.43175091245684666,0.11181702668360864,,3.8612269102674808,
1,25,23,0.2232667189396947,0.045602303334262094,0.18609310857248992,4.8959526737753425,1.1997581245880706
1,25,24,0.08534754659500188,0.05949875645685862,0.1349244308398699,1.4344425274986328,0.6325581369047498
1,25,25,0.12627429823993416,0.015238095238095238,0.1253071428571429,8.28675082199568,1.0077182781503038
1,25,26,0.16648794554914179,0.08306814440908591,0.12628130143750682,2.004233352429761,1.3183895292014562
1,25,27,0.05778777077297472,0.42762795817281235,0.21301795542102367,0.1351356235450387,0.27128121973924174
1,25,28,0.04733438495104037,0.5405176789037388,0.2586631577540823,0.08757231594541459,0.1829962386682157
1,25,29,0.21830468319559226,0.33663911845730027,0.0073461891643709825,0.6484828150572831,29.716724999999997
1,25,30,0.3839375883659867,0.19551605736214905,0.0862452029892951,1.9637138429752068,4.451697892271663
1,25,31,0.3620672226434167,0.3644174879959565,0.10534938826153663,0.9935506241331483,3.4368232091159516
1,50,6,0.05821777476255095,0.2367706919945726,0.09176980811137751,0.24588252148997164,0.6343891957569996
1,50,7,0.04631547764900203,0.2819875776397516,0.1722982714241397,0.16424651765394993,0.2688098799029103
1,50,8,0.1070677701920964,0.36524822695035464,0.19293360685988162,0.2931370018851571,0.5549461907372859
1,50,9,0.24320591627975852,0.40148423005565864,0.29276437847866404,0.6057670465563301,0.830722362958111
1,50,10,0.27061961708536536,0.4140853302162478,0.29777907656341324,0.6535358713240086,0.9087932577685184
1,50,11,0.23178961808352602,0.3483490566037736,0.2034198113207547,0.6653947059405215,1.1394643254193049
1,50,12,0.2755399917921703,0.39290681502086233,0.17915507649513213,0.7012858552161786,1.5379971206099599
1,50,13,0.29884292897973785,0.3998328225132349,0.24175048811118827,0.7474197018176162,1.2361626705063407
1,50,14,0.328032859815445,0.4088610155775845,0.2204727898037629,0.8023089688608336,1.4878609741701847
1,50,15,0.4302246138756891,0.5213426721289811,0.4157324567199683,0.8252242466913408,1.0348593354246636
1,50,16,0.4801364717070851,0.5262482168330955,0.4040038040893961,0.9123764344447457,1.1884454226595418
1,50,17,0.2927444819938748,0.19801457387263702,0.060429050579907606,1.478398666666667,4.844432920665662
1,50,18,0.016085660591266086,0.37080635668040024,0.659767183310444,0.04338021800723981,0.02438081341141396
1,50,19,0.30032259055826455,0.5173814545738614,0.5265799546910398,0.5804664776893167,0.5703266671715083
1,50,20,0.3075337403598972,0.25160668380462725,0.01683953878155039,1.2222796934865903,18.26259877716099
1,50,21,0.35074247449092477,0.12061500397631882,0.18978978426364745,2.9079506108525974,1.8480577121247426
1,50,22,0.28567316263191145,0.11181702668360864,,2.554827033992208,
1,50,23,0.12283701851319533,0.045602303334262094,0.18609310857248992,2.6936582043412916,0.6600836508964324
1,50,24,0.0520853261909317,0.05949875645685862,0.1349244308398699,0.8754019292604501,0.3860333215171925
1,50,25,0.24278480495630642,0.015238095238095238,0.1253071428571429,15.932752825257609,1.9375176819177387
1,50,26,0.24736498620051206,0.08306814440908591,0.12628130143750682,2.977856168091501,1.9588409636633834
1,50,27,0.09578294016380194,0.42762795817281235,0.21301795542102367,0.2239866181179255,0.4496472608353122
1,50,28,0.082858078761904,0.5405176789037388,0.2586631577540823,0.1532939291272659,0.32033196950560433
1,50,29,0.30448374655647387,0.33663911845730027,0.0073461891643709825,0.9044811783960721,41.44785
1,50,30,0.4470586750151484,0.19551605736214905,0.0862452029892951,2.2865573347107437,5.183577283372364
1,50,31,0.4264972201162497,0.3644174879959565,0.10534938826153663,1.1703533287101249,4.048407182559456
1,75,6,0.1296300519559624,0.2367706919945726,0.09176980811137751,0.5474919672867867,1.4125566417076447
1,75,7,0.07300352468944099,0.2819875776397516,0.1722982714241397,0.25888915143171803,0.4237043360100297
1,75,8,0.1079707785942827,0.36524822695035464,0.19293360685988162,0.29560931615133706,0.5596266008373371
1,75,9,0.20085343228200378,0.40148423005565864,0.29276437847866404,0.5002772643253236,0.6860583016476558
1,75,10,0.1780259680595163,0.4140853302162478,0.29777907656341324,0.4299258028932002,0.5978457926395139
1,75,11,0.15425707547169815,0.3483490566037736,0.2034198113207547,0.4428232904536223,0.7583188405797103
1,75,12,0.2179328929068149,0.39290681502086233,0.17915507649513213,0.55466814159292,1.2164483260553123
1,75,13,0.2028830740842953,0.3998328225132349,0.24175048811118827,0.5074197581104779,0.8392250856220952
1,75,14,0.26335208391604076,0.4088610155775845,0.2204727898037629,0.6441115046001927,1.19448791912346
1,75,15,0.3847686870519052,0.5213426721289811,0.4157324567199683,0.7380341330600169,0.9255199608123937
1,75,16,0.465081451287778,0.5262482168330955,0.4040038040893961,0.8837682226964826,1.15118087151691
1,75,17,0.3478082922263153,0.19801457387263702,0.060429050579907606,1.7564782501818559,5.755647141376072
1,75,18,0.1330432197643806,0.37080635668040024,0.659767183310444,0.3587943339360042,0.20165176918443217
1,75,19,0.0692292618779144,0.5173814545738614,0.5265799546910398,0.13380700306495277,0.13146961114107214
1,75,20,0.05204539290849009,0.25160668380462725,0.01683953878155039,0.20685218739619562,3.090666174628944
1,75,21,0.06029475454077528,0.12061500397631882,0.18978978426364745,0.4998943129215779,0.3176923077009061
1,75,22,0.029062470156442262,0.11181702668360864,,0.2599109546945461,
1,75,23,0.10604099865342892,0.045602303334262094,0.18609310857248992,2.32534303971786,0.5698276495398654
1,75,24,0.19612888804436074,0.05949875645685862,0.1349244308398699,3.296352726070333,1.4536202733893988
1,75,25,0.34868295187588555,0.015238095238095238,0.1253071428571429,22.88231871685499,2.782626304658494
1,75,26,0.35555287057167173,0.08306814440908591,0.12628130143750682,4.2802553626415385,2.815562292471504
1,75,27,0.26750595212692935,0.42762795817281235,0.21301795542102367,0.6255576769815065,1.2557906285327534
1,75,28,0.26550094376541533,0.5405176789037388,0.2586631577540823,0.49119752068775274,1.0264350983367871
1,75,29,0.4477594123048669,0.33663911845730027,0.0073461891643709825,1.330087288597927,60.95125
1,75,30,0.573,0.19551605736214905,0.0862452029892951,2.9307055785123968,6.643847775175643
